Connecticut,Stamford,9001,3473,0.575
Connecticut,Sterling,9015,175,0.754
Connecticut,Stonington,9011,707,0.515
Connecticut,Stratford,9001,1906,0.656
Connecticut,Suffield,9003,755,0.577
Connecticut,Thomaston,9005,451,0.681
Connecticut,Thompson,9015,339,0.61
Connecticut,Tolland,9013,648,0.522
Connecticut,Torrington,9005,1353,0.656
Connecticut,Trumbull,9001,1946,0.602
Connecticut,Union,9013,73,0.584
Connecticut,Vernon,9013,901,0.57
Connecticut,Voluntown,9011,160,0.714
Connecticut,Wallingford,9009,1590,0.607
Connecticut,Warren,9005,107,0.546
Connecticut,Washington,9005,189,0.524
Connecticut,Waterbury,9009,1782,0.721
Connecticut,Waterford,9011,856,0.622
Connecticut,Watertown,9005,1430,0.695
Connecticut,West Hartford,9003,1440,0.427
Connecticut,West Haven,9009,917,0.711
Connecticut,Westbrook,9007,444,0.656
Connecticut,Weston,9001,454,0.465
Connecticut,Westport,9001,1053,0.443
Connecticut,Wethersfield,9003,1179,0.59
Connecticut,Willington,9013,249,0.578
Connecticut,Wilton,9001,957,0.454
Connecticut,Winchester,9005,424,0.642
Connecticut,Windham,9015,349,0.588
Connecticut,Windsor,9003,742,0.515
Connecticut,Windsor Locks,9003,422,0.612
Connecticut,Wolcott,9009,1021,0.738
Connecticut,Woodbridge,9009,406,0.544
Connecticut,Woodbury,9005,835,0.585
Connecticut,Woodstock,9015,457,0.551
Delaware,Kent,10001,8294,0.653
Delaware,New Castle,10003,16384,0.51
Delaware,Sussex,10005,17794,0.711
Florida,Alachua,12001,9241,0.382
Florida,Baker,12003,2163,0.531
Florida,Bay,12005,14426,0.487
Florida,Bradford,12007,1802,0.495
Florida,Brevard,12009,45483,0.463
Florida,Broward,12011,52759,0.493
Florida,Calhoun,12013,524,0.453
Florida,Charlotte,12015,16525,0.548
Florida,Citrus,12017,15232,0.55
Florida,Clay,12019,19374,0.506
Florida,Collier,12021,30071,0.461
Florida,Columbia,12023,4019,0.48
Florida,DeSoto,12027,1445,0.582
Florida,Dixie,12029,1103,0.634
Florida,Duval,12031,52588,0.471
Florida,Escambia,12033,20856,0.417
Florida,Flagler,12035,9684,0.576
Florida,Franklin,12037,629,0.516
Florida,Gadsden,12039,995,0.418
Florida,Gilchrist,12041,1860,0.588
Florida,Glades,12043,632,0.592
Florida,Gulf,12045,1038,0.496
Florida,Hamilton,12047,581,0.568
Florida,Hardee,12049,1113,0.513
Florida,Hendry,12051,1290,0.488
Florida,Hernando,12053,15479,0.562
Florida,Highlands,12055,7480,0.5
Florida,Hillsborough,12057,53062,0.408
Florida,Holmes,12059,1239,0.469
Florida,Indian River,12061,13678,0.483
Florida,Jackson,12063,2486,0.492
Florida,Jefferson,12065,676,0.435
Florida,Lafayette,12067,556,0.52
Florida,Lake,12069,26393,0.49
Florida,Lee,12071,51659,0.476
Florida,Leon,12073,9083,0.297
Florida,Levy,12075,3745,0.576
Florida,Liberty,12077,160,0.444
Florida,Madison,12079,795,0.49
Florida,Manatee,12081,26320,0.472
Florida,Marion,12083,31370,0.548
Florida,Martin,12085,16065,0.511
Florida,Miami-Dade,12086,40156,0.225
Florida,Monroe,12087,6030,0.539
Florida,Nassau,12089,9192,0.512
Florida,Okaloosa,12091,17770,0.451
Florida,Okeechobee,12093,2202,0.585
Florida,Orange,12095,41097,0.398
Florida,Osceola,12097,10345,0.469
Florida,Palm Beach,12099,66065,0.521
Florida,Pasco,12101,33536,0.51
Florida,Pinellas,12103,61133,0.464
Florida,Polk,12105,33187,0.449
Florida,Putnam,12107,5119,0.573
Florida,Santa Rosa,12113,16044,0.464
Florida,Sarasota,12115,34593,0.473
Florida,Seminole,12117,25763,0.416
Florida,St. Johns,12109,24205,0.479
Florida,St. Lucie,12111,18350,0.579
Florida,Sumter,12119,17769,0.54
Florida,Suwannee,12121,2844,0.497
Florida,Taylor,12123,1203,0.535
Florida,Union,12125,719,0.523
Florida,Volusia,12127,34167,0.533
Florida,Wakulla,12129,1664,0.431
Florida,Walton,12131,6650,0.518
Florida,Washington,12133,1739,0.452
Georgia,Appling,13001,1290,0.415
Georgia,Atkinson,13003,619,0.659
Georgia,Bacon,13005,904,0.538
Georgia,Baker,13007,262,0.602
Georgia,Baldwin,13009,2069,0.458
Georgia,Banks,13011,1806,0.489
Georgia,Barrow,13013,4653,0.408
Georgia,Bartow,13015,8281,0.462
Georgia,Ben Hill,13017,1020,0.559
Georgia,Berrien,13019,1563,0.552
Georgia,Bibb,13021,5942,0.388
Georgia,Bleckley,13023,935,0.436
Georgia,Brantley,13025,1161,0.488
Georgia,Brooks,13027,1009,0.52
Georgia,Bryan,13029,2214,0.391
Georgia,Bulloch,13031,3111,0.377
Georgia,Burke,13033,1181,0.451
Georgia,Butts,13035,1884,0.488
Georgia,Calhoun,13037,227,0.508
Georgia,Camden,13039,3065,0.485
Georgia,Candler,13043,897,0.49
Georgia,Carroll,13045,7495,0.417
Georgia,Catoosa,13047,4449,0.402
Georgia,Charlton,13049,602,0.473
Georgia,Chatham,13051,10726,0.35
Georgia,Chattahoochee,13053,175,0.545
Georgia,Chattooga,13055,1674,0.517
Georgia,Cherokee,13057,18460,0.367
Georgia,Clarke,13059,2357,0.267
Georgia,Clay,13061,179,0.517
Georgia,Clayton,13063,3264,0.42
Georgia,Clinch,13065,412,0.509
Georgia,Cobb,13067,34721,0.31
Georgia,Coffee,13069,2469,0.547
Georgia,Colquitt,13071,2967,0.496
Georgia,Columbia,13073,9177,0.346
Georgia,Cook,13075,1229,0.547
Georgia,Coweta,13077,9593,0.379
Georgia,Crawford,13079,930,0.519
Georgia,Crisp,13081,1204,0.502
Georgia,Dade,13083,1151,0.412
Georgia,Dawson,13085,2649,0.454
Georgia,DeKalb,13089,11141,0.252
Georgia,Decatur,13087,1525,0.485
Georgia,Dodge,13091,1360,0.504
Georgia,Dooly,13093,584,0.555
Georgia,Dougherty,13095,3078,0.468
Georgia,Douglas,13097,6984,0.428
Georgia,Early,13099,760,0.561
Georgia,Echols,13101,268,0.583
Georgia,Effingham,13103,3648,0.393
Georgia,Elbert,13105,1394,0.459
Georgia,Emanuel,13107,1489,0.502
Georgia,Evans,13109,481,0.38
Georgia,Fannin,13111,3001,0.532
Georgia,Fayette,13113,8055,0.327
Georgia,Floyd,13115,5945,0.422
Georgia,Forsyth,13117,15698,0.372
Georgia,Franklin,13119,1997,0.46
Georgia,Fulton,13121,22368,0.266
Georgia,Gilmer,13123,3314,0.516
Georgia,Glascock,13125,405,0.586
Georgia,Glynn,13127,5516,0.438
Georgia,Gordon,13129,4339,0.506
Georgia,Grady,13131,1422,0.445
Georgia,Greene,13133,1555,0.412
Georgia,Gwinnett,13135,32014,0.325
Georgia,Habersham,13137,3289,0.418
Georgia,Hall,13139,12536,0.385
Georgia,Hancock,13141,229,0.554
Georgia,Haralson,13143,2818,0.495
Georgia,Harris,13145,2542,0.369
Georgia,Hart,13147,1858,0.442
Georgia,Heard,13149,1068,0.552
Georgia,Henry,13151,11330,0.402
Georgia,Houston,13153,7091,0.37
Georgia,Irwin,13155,869,0.574
Georgia,Jackson,13157,5484,0.429
Georgia,Jasper,13159,1205,0.484
Georgia,Jeff Davis,13161,1071,0.469
Georgia,Jefferson,13163,821,0.478
Georgia,Jenkins,13165,513,0.518
Georgia,Johnson,13167,684,0.536
Georgia,Jones,13169,2318,0.49
Georgia,Lamar,13171,1398,0.455
Georgia,Lanier,13173,512,0.569
Georgia,Laurens,13175,3088,0.444
Georgia,Lee,13177,3057,0.513
Georgia,Liberty,13179,1332,0.458
Georgia,Lincoln,13181,742,0.442
Georgia,Long,13183,633,0.553
Georgia,Lowndes,13185,5194,0.442
Georgia,Lumpkin,13187,2453,0.416
Georgia,Macon,13193,415,0.504
Georgia,Madison,13195,2460,0.445
Georgia,Marion,13197,473,0.536
Georgia,McDuffie,13189,1288,0.407
Georgia,McIntosh,13191,1078,0.54
Georgia,Meriwether,13199,1435,0.481
Georgia,Miller,13201,555,0.603
Georgia,Mitchell,13205,1246,0.547
Georgia,Monroe,13207,2262,0.409
Georgia,Montgomery,13209,712,0.489
Georgia,Morgan,13211,1656,0.399
Georgia,Murray,13213,3084,0.572
Georgia,Muscogee,13215,5325,0.344
Georgia,Newton,13217,5626,0.44
Georgia,Oconee,13219,2871,0.314
Georgia,Oglethorpe,13221,1230,0.439
Georgia,Paulding,13223,10002,0.414
Georgia,Peach,13225,1325,0.434
Georgia,Pickens,13227,3360,0.481
Georgia,Pierce,13229,1345,0.404
Georgia,Pike,13231,1930,0.438
Georgia,Polk,13233,3360,0.556
Georgia,Pulaski,13235,673,0.504
Georgia,Putnam,13237,1983,0.492
Georgia,Quitman,13239,174,0.572
Georgia,Rabun,13241,1732,0.459
Georgia,Randolph,13243,411,0.587
Georgia,Richmond,13245,5543,0.368
Georgia,Rockdale,13247,3785,0.41
Georgia,Schley,13249,331,0.428
Georgia,Screven,13251,801,0.458
Georgia,Seminole,13253,754,0.538
Georgia,Spalding,13255,4257,0.427
Georgia,Stephens,13257,1726,0.415
Georgia,Stewart,13259,213,0.559
Georgia,Sumter,13261,1381,0.459
Georgia,Talbot,13263,368,0.535
Georgia,Taliaferro,13265,102,0.518
Georgia,Tattnall,13267,1089,0.426
Georgia,Taylor,13269,550,0.517
Georgia,Telfair,13271,626,0.515
Georgia,Terrell,13273,649,0.559
Georgia,Thomas,13275,2649,0.4
Georgia,Tift,13277,2697,0.478
Georgia,Toombs,13279,1513,0.417
Georgia,Towns,13281,1356,0.46
Georgia,Treutlen,13283,437,0.542
Georgia,Troup,13285,4140,0.434
Georgia,Turner,13287,652,0.569
Georgia,Twiggs,13289,594,0.551
Georgia,Union,13291,2691,0.456
Georgia,Upson,13293,1910,0.487
Georgia,Walker,13295,4208,0.422
Georgia,Walton,13297,7910,0.416
Georgia,Ware,13299,1998,0.434
Georgia,Warren,13301,297,0.471
Georgia,Washington,13303,1013,0.442
Georgia,Wayne,13305,2033,0.457
Georgia,Webster,13307,191,0.518
Georgia,Wheeler,13309,283,0.501
Georgia,White,13311,2715,0.453
Georgia,Whitfield,13313,5945,0.466
Georgia,Wilcox,13315,602,0.552
Georgia,Wilkes,13317,734,0.486
Georgia,Wilkinson,13319,611,0.476
Georgia,Worth,13321,1890,0.552
Hawaii,Hawaii,15001,955,0.477
Hawaii,Honolulu,15003,3664,0.405
Hawaii,Kauai,15007,380,0.427
Hawaii,Maui,15009,678,0.471
Idaho,Ada,16001,15191,0.304
Idaho,Adams,16003,354,0.431
Idaho,Bannock,16005,1711,0.192
Idaho,Bear Lake,16007,363,0.241
Idaho,Benewah,16009,428,0.328
Idaho,Bingham,16011,1191,0.171
Idaho,Blaine,16013,543,0.347
Idaho,Boise,16015,691,0.429
Idaho,Bonner,16017,2410,0.352
Idaho,Bonneville,16019,2702,0.16
Idaho,Boundary,16021,788,0.396
Idaho,Butte,16023,138,0.24
Idaho,Camas,16025,130,0.418
Idaho,Canyon,16027,7341,0.312
Idaho,Caribou,16029,304,0.225
Idaho,Cassia,16031,1025,0.23
Idaho,Clark,16033,44,0.25
Idaho,Clearwater,16035,629,0.449
Idaho,Custer,16037,430,0.418
Idaho,Elmore,16039,1252,0.444
Idaho,Franklin,16041,411,0.174
Idaho,Fremont,16043,498,0.18
Idaho,Gem,16045,1230,0.382
Idaho,Gooding,16047,679,0.349
Idaho,Idaho County,16049,1668,0.413
Idaho,Jefferson,16051,853,0.153
Idaho,Jerome,16053,754,0.314
Idaho,Kootenai,16055,6516,0.291
Idaho,Latah,16057,919,0.23
Idaho,Lemhi,16059,757,0.383
Idaho,Lewis,16061,286,0.388
Idaho,Lincoln,16063,241,0.363
Idaho,Madison,16065,539,0.076
Idaho,Minidoka,16067,755,0.302
Idaho,Nez Perce,16069,1419,0.359
Idaho,Oneida,16071,141,0.178
Idaho,Owyhee,16073,706,0.423
Idaho,Payette,16075,1289,0.383
Idaho,Power,16077,184,0.21
Idaho,Shoshone,16079,632,0.415
Idaho,Teton,16081,238,0.231
Idaho,Twin Falls,16083,2757,0.286
Idaho,Valley,16085,575,0.388
Idaho,Washington,16087,766,0.37
Illinois,Adams,17001,5233,0.407
Illinois,Alexander,17003,282,0.524
Illinois,Bond,17005,1102,0.412
Illinois,Boone,17007,3816,0.394
Illinois,Brown,17009,502,0.508
Illinois,Bureau,17011,2185,0.395
